case_id,traj_file,frame,time_ps,tracked_oi_atom_index,tracked_oi_to_vacancy_distance_A,nearest_O_to_vacancy_site_atom_index,nearest_O_to_vacancy_site_distance_A,vacancy_site_occupied,occupied_O_Cu_coordination,coordination_recovered
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1949,0.974500,39,5.946816,26,3.695915,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1950,0.975000,39,5.945188,26,3.696312,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1951,0.975500,39,5.943651,26,3.696789,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1952,0.976000,39,5.942215,26,3.697341,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1953,0.976500,39,5.940850,26,3.697911,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1954,0.977000,39,5.939523,26,3.698460,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1955,0.977500,39,5.938234,26,3.699085,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1956,0.978000,39,5.936982,26,3.699808,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1957,0.978500,39,5.935817,26,3.700608,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1958,0.979000,39,5.934783,26,3.701494,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1959,0.979500,39,5.933735,26,3.702409,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1960,0.980000,39,5.932692,26,3.703333,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1961,0.980500,39,5.931670,26,3.704277,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1962,0.981000,39,5.930709,26,3.705259,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1963,0.981500,39,5.929844,26,3.706214,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1964,0.982000,39,5.928984,26,3.707230,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1965,0.982500,39,5.928156,26,3.708272,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1966,0.983000,39,5.927413,26,3.709305,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1967,0.983500,39,5.926764,26,3.710370,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1968,0.984000,39,5.926160,26,3.711514,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1969,0.984500,39,5.925632,26,3.712691,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1970,0.985000,39,5.925142,26,3.713861,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1971,0.985500,39,5.924740,26,3.715065,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1972,0.986000,39,5.924414,26,3.716277,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1973,0.986500,39,5.924131,26,3.717528,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1974,0.987000,39,5.923859,26,3.718786,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1975,0.987500,39,5.923609,26,3.720074,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1976,0.988000,39,5.923414,26,3.721390,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1977,0.988500,39,5.923250,26,3.722739,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1978,0.989000,39,5.923152,26,3.724124,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1979,0.989500,39,5.923105,26,3.725543,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1980,0.990000,39,5.923098,26,3.727026,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1981,0.990500,39,5.923101,26,3.728539,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1982,0.991000,39,5.923093,26,3.730048,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1983,0.991500,39,5.923082,26,3.731624,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1984,0.992000,39,5.923127,26,3.733156,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1985,0.992500,39,5.923265,26,3.734622,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1986,0.993000,39,5.923519,26,3.736047,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1987,0.993500,39,5.923842,26,3.737471,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1988,0.994000,39,5.924191,26,3.738937,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1989,0.994500,39,5.924586,26,3.740488,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1990,0.995000,39,5.925058,26,3.742011,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1991,0.995500,39,5.925574,26,3.743525,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1992,0.996000,39,5.926114,26,3.745014,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1993,0.996500,39,5.926627,26,3.746474,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1994,0.997000,39,5.927151,26,3.747972,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1995,0.997500,39,5.927689,26,3.749476,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1996,0.998000,39,5.928259,26,3.750961,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1997,0.998500,39,5.928861,26,3.752414,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1998,0.999000,39,5.929485,26,3.753881,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,1999,0.999500,39,5.930159,26,3.755342,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2000,1.000000,39,5.930862,26,3.756773,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2001,1.000500,39,5.931610,26,3.758139,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2002,1.001000,39,5.932391,26,3.759484,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2003,1.001500,39,5.933132,26,3.760841,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2004,1.002000,39,5.933883,26,3.762196,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2005,1.002500,39,5.934680,26,3.763491,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2006,1.003000,39,5.935570,26,3.764720,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2007,1.003500,39,5.936557,26,3.765947,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2008,1.004000,39,5.937574,26,3.767140,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2009,1.004500,39,5.938616,26,3.768274,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2010,1.005000,39,5.939621,26,3.769411,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2011,1.005500,39,5.940588,26,3.770529,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2012,1.006000,39,5.941545,26,3.771563,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2013,1.006500,39,5.942513,26,3.772515,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2014,1.007000,39,5.943457,26,3.773279,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2015,1.007500,39,5.944395,26,3.773952,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2016,1.008000,39,5.945353,26,3.774626,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2017,1.008500,39,5.946355,26,3.775297,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2018,1.009000,39,5.947359,26,3.775928,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2019,1.009500,39,5.948370,26,3.776565,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2020,1.010000,39,5.949357,26,3.777183,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2021,1.010500,39,5.950297,26,3.777801,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2022,1.011000,39,5.951246,26,3.778405,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2023,1.011500,39,5.952204,26,3.779006,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2024,1.012000,39,5.953194,26,3.779547,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2025,1.012500,39,5.954170,26,3.779960,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2026,1.013000,39,5.955062,26,3.780296,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2027,1.013500,39,5.955955,26,3.780543,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2028,1.014000,39,5.956868,26,3.780714,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2029,1.014500,39,5.957711,26,3.780815,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2030,1.015000,39,5.958498,26,3.780821,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2031,1.015500,39,5.959304,26,3.780679,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2032,1.016000,39,5.960080,26,3.780466,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2033,1.016500,39,5.960797,26,3.780252,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2034,1.017000,39,5.961491,26,3.779989,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2035,1.017500,39,5.962148,26,3.779685,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2036,1.018000,39,5.962764,26,3.779300,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2037,1.018500,39,5.963347,26,3.778848,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2038,1.019000,39,5.963892,26,3.778362,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2039,1.019500,39,5.964437,26,3.777800,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2040,1.020000,39,5.964912,26,3.777207,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2041,1.020500,39,5.965348,26,3.776602,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2042,1.021000,39,5.965715,26,3.775941,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2043,1.021500,39,5.966003,26,3.775201,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2044,1.022000,39,5.966249,26,3.774348,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2045,1.022500,39,5.966473,26,3.773384,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2046,1.023000,39,5.966643,26,3.772357,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2047,1.023500,39,5.966767,26,3.771253,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2048,1.024000,39,5.966813,26,3.770084,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2049,1.024500,39,5.966798,26,3.768870,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2050,1.025000,39,5.966750,26,3.767579,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2051,1.025500,39,5.966649,26,3.766231,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2052,1.026000,39,5.966473,26,3.764844,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2053,1.026500,39,5.966236,26,3.763441,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2054,1.027000,39,5.965923,26,3.761948,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2055,1.027500,39,5.965452,26,3.760366,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2056,1.028000,39,5.964937,26,3.758743,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2057,1.028500,39,5.964405,26,3.757088,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2058,1.029000,39,5.963798,26,3.755363,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2059,1.029500,39,5.963076,26,3.753609,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2060,1.030000,39,5.962246,26,3.751893,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2061,1.030500,39,5.961318,26,3.750163,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2062,1.031000,39,5.960314,26,3.748475,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2063,1.031500,39,5.959243,26,3.746760,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2064,1.032000,39,5.958084,26,3.745027,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2065,1.032500,39,5.956824,26,3.743250,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2066,1.033000,39,5.955526,26,3.741442,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2067,1.033500,39,5.954105,26,3.739603,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2068,1.034000,39,5.952549,26,3.737746,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2069,1.034500,39,5.950873,26,3.735873,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2070,1.035000,39,5.949056,26,3.734085,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2071,1.035500,39,5.947186,26,3.732412,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2072,1.036000,39,5.945249,26,3.730784,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2073,1.036500,39,5.943235,26,3.729145,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2074,1.037000,39,5.941139,26,3.727526,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2075,1.037500,39,5.938944,26,3.725961,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2076,1.038000,39,5.936677,26,3.724413,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2077,1.038500,39,5.934330,26,3.722892,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2078,1.039000,39,5.931929,26,3.721395,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2079,1.039500,39,5.929459,26,3.719963,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2080,1.040000,39,5.926952,26,3.718560,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2081,1.040500,39,5.924333,26,3.717219,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2082,1.041000,39,5.921626,26,3.715961,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2083,1.041500,39,5.918854,26,3.714719,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2084,1.042000,39,5.916007,26,3.713539,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2085,1.042500,39,5.913093,26,3.712414,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2086,1.043000,39,5.910055,26,3.711329,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2087,1.043500,39,5.906919,26,3.710370,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2088,1.044000,39,5.903702,26,3.709473,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2089,1.044500,39,5.900401,26,3.708652,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2090,1.045000,39,5.897081,26,3.707827,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2091,1.045500,39,5.893716,26,3.706996,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2092,1.046000,39,5.890384,26,3.706273,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2093,1.046500,39,5.887047,26,3.705611,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2094,1.047000,39,5.883630,26,3.705028,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2095,1.047500,39,5.880103,26,3.704567,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2096,1.048000,39,5.876519,26,3.704210,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2097,1.048500,39,5.872965,26,3.703871,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2098,1.049000,39,5.869412,26,3.703537,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2099,1.049500,39,5.865842,26,3.703244,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2100,1.050000,39,5.862244,26,3.703118,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2101,1.050500,39,5.858637,26,3.703036,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2102,1.051000,39,5.855043,26,3.702934,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2103,1.051500,39,5.851451,26,3.702868,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2104,1.052000,39,5.847824,26,3.702806,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2105,1.052500,39,5.844111,26,3.702777,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2106,1.053000,39,5.840385,26,3.702771,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2107,1.053500,39,5.836698,26,3.702844,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2108,1.054000,39,5.833032,26,3.703021,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2109,1.054500,39,5.829336,26,3.703309,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2110,1.055000,39,5.825682,26,3.703648,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2111,1.055500,39,5.822054,26,3.704065,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2112,1.056000,39,5.818503,26,3.704518,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2113,1.056500,39,5.815046,26,3.704984,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2114,1.057000,39,5.811612,26,3.705471,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2115,1.057500,39,5.808242,26,3.706028,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2116,1.058000,39,5.804970,26,3.706619,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2117,1.058500,39,5.801739,26,3.707217,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2118,1.059000,39,5.798553,26,3.707848,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2119,1.059500,39,5.795410,26,3.708550,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2120,1.060000,39,5.792330,26,3.709251,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2121,1.060500,39,5.789333,26,3.709993,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2122,1.061000,39,5.786486,26,3.710796,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2123,1.061500,39,5.783716,26,3.711612,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2124,1.062000,39,5.781041,26,3.712361,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2125,1.062500,39,5.778471,26,3.713121,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2126,1.063000,39,5.775995,26,3.713893,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2127,1.063500,39,5.773567,26,3.714625,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2128,1.064000,39,5.771192,26,3.715286,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2129,1.064500,39,5.768949,26,3.715894,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2130,1.065000,39,5.766831,26,3.716477,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2131,1.065500,39,5.764864,26,3.717153,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2132,1.066000,39,5.763022,26,3.717863,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2133,1.066500,39,5.761221,26,3.718558,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2134,1.067000,39,5.759478,26,3.719209,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2135,1.067500,39,5.757852,26,3.719869,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2136,1.068000,39,5.756379,26,3.720558,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2137,1.068500,39,5.755027,26,3.721196,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2138,1.069000,39,5.753844,26,3.721861,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2139,1.069500,39,5.752764,26,3.722537,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2140,1.070000,39,5.751843,26,3.723244,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2141,1.070500,39,5.751085,26,3.723965,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2142,1.071000,39,5.750420,26,3.724723,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2143,1.071500,39,5.749833,26,3.725395,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2144,1.072000,39,5.749364,26,3.726018,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2145,1.072500,39,5.749008,26,3.726613,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2146,1.073000,39,5.748761,26,3.727196,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2147,1.073500,39,5.748580,26,3.727813,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2148,1.074000,39,5.748461,26,3.728480,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2149,1.074500,39,5.748446,26,3.729153,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2150,1.075000,39,5.748561,26,3.729792,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2151,1.075500,39,5.748793,26,3.730381,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2152,1.076000,39,5.749117,26,3.730960,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2153,1.076500,39,5.749581,26,3.731492,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2154,1.077000,39,5.750187,26,3.732035,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2155,1.077500,39,5.750959,26,3.732585,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2156,1.078000,39,5.751825,26,3.733152,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2157,1.078500,39,5.752831,26,3.733717,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2158,1.079000,39,5.753889,26,3.734298,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2159,1.079500,39,5.755058,26,3.734874,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2160,1.080000,39,5.756371,26,3.735434,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2161,1.080500,39,5.757821,26,3.736003,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2162,1.081000,39,5.759403,26,3.736536,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2163,1.081500,39,5.761059,26,3.737084,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2164,1.082000,39,5.762774,26,3.737624,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2165,1.082500,39,5.764567,26,3.738140,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2166,1.083000,39,5.766402,26,3.738647,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2167,1.083500,39,5.768320,26,3.739208,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2168,1.084000,39,5.770337,26,3.739751,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2169,1.084500,39,5.772419,26,3.740274,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2170,1.085000,39,5.774496,26,3.740750,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2171,1.085500,39,5.776642,26,3.741184,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2172,1.086000,39,5.778863,26,3.741631,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2173,1.086500,39,5.781129,26,3.742125,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2174,1.087000,39,5.783453,26,3.742701,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2175,1.087500,39,5.785804,26,3.743282,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2176,1.088000,39,5.788145,26,3.743853,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2177,1.088500,39,5.790443,26,3.744382,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2178,1.089000,39,5.792748,26,3.744908,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2179,1.089500,39,5.795038,26,3.745502,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2180,1.090000,39,5.797314,26,3.746160,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2181,1.090500,39,5.799582,26,3.746906,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2182,1.091000,39,5.801881,26,3.747730,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2183,1.091500,39,5.804198,26,3.748638,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2184,1.092000,39,5.806562,26,3.749597,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2185,1.092500,39,5.808965,26,3.750659,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2186,1.093000,39,5.811381,26,3.751799,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2187,1.093500,39,5.813813,26,3.753016,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2188,1.094000,39,5.816224,26,3.754270,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2189,1.094500,39,5.818592,26,3.755658,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2190,1.095000,39,5.821008,26,3.757168,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2191,1.095500,39,5.823474,26,3.758741,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2192,1.096000,39,5.826021,26,3.760405,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2193,1.096500,39,5.828633,26,3.762108,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2194,1.097000,39,5.831245,26,3.763821,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,2195,1.097500,39,5.833810,26,3.765607,0,1,0
