Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.6945        -5996.937    -6026.480       29.543   234.2
0.6950        -5996.922    -6026.513       29.591   234.6
0.6955        -5996.985    -6026.546       29.561   234.3
0.6960        -5997.010    -6026.578       29.568   234.4
0.6965        -5996.942    -6026.610       29.668   235.2
0.6970        -5996.894    -6026.640       29.746   235.8
0.6975        -5996.905    -6026.669       29.764   235.9
0.6980        -5996.784    -6026.697       29.913   237.1
0.6985        -5996.743    -6026.725       29.983   237.7
0.6990        -5996.764    -6026.754       29.990   237.7
0.6995        -5996.692    -6026.782       30.090   238.5
0.7000        -5996.547    -6026.809       30.263   239.9
0.7005        -5996.433    -6026.835       30.402   241.0
0.7010        -5996.483    -6026.858       30.375   240.8
0.7015        -5996.426    -6026.881       30.455   241.4
0.7020        -5996.450    -6026.903       30.453   241.4
0.7025        -5996.417    -6026.924       30.507   241.8
0.7030        -5996.415    -6026.943       30.528   242.0
0.7035        -5996.372    -6026.960       30.588   242.5
0.7040        -5996.330    -6026.976       30.646   242.9
0.7045        -5996.312    -6026.991       30.679   243.2
0.7050        -5996.211    -6027.003       30.792   244.1
0.7055        -5996.129    -6027.012       30.883   244.8
0.7060        -5996.080    -6027.017       30.938   245.2
0.7065        -5996.100    -6027.022       30.922   245.1
0.7070        -5996.014    -6027.027       31.013   245.8
0.7075        -5995.935    -6027.032       31.097   246.5
0.7080        -5995.890    -6027.037       31.147   246.9
0.7085        -5995.926    -6027.042       31.117   246.6
0.7090        -5995.859    -6027.045       31.185   247.2
0.7095        -5995.803    -6027.045       31.242   247.6
0.7100        -5995.770    -6027.044       31.275   247.9
0.7105        -5995.850    -6027.043       31.193   247.3
0.7110        -5995.846    -6027.041       31.195   247.3
0.7115        -5995.772    -6027.039       31.267   247.8
0.7120        -5995.815    -6027.036       31.221   247.5
0.7125        -5995.769    -6027.034       31.265   247.8
0.7130        -5995.779    -6027.034       31.255   247.7
0.7135        -5995.760    -6027.033       31.273   247.9
0.7140        -5995.747    -6027.032       31.285   248.0
0.7145        -5995.753    -6027.030       31.278   247.9
0.7150        -5995.803    -6027.030       31.227   247.5
0.7155        -5995.689    -6027.029       31.340   248.4
0.7160        -5995.663    -6027.026       31.363   248.6
0.7165        -5995.633    -6027.020       31.388   248.8
0.7170        -5995.687    -6027.014       31.326   248.3
0.7175        -5995.657    -6027.006       31.349   248.5
0.7180        -5995.695    -6026.997       31.302   248.1
0.7185        -5995.698    -6026.985       31.288   248.0
0.7190        -5995.695    -6026.973       31.279   247.9
0.7195        -5995.790    -6026.961       31.172   247.1
0.7200        -5995.810    -6026.948       31.139   246.8
0.7205        -5995.806    -6026.931       31.125   246.7
0.7210        -5995.769    -6026.910       31.141   246.8
0.7215        -5995.777    -6026.887       31.109   246.6
0.7220        -5995.749    -6026.861       31.113   246.6
0.7225        -5995.799    -6026.835       31.036   246.0
0.7230        -5995.734    -6026.807       31.073   246.3
0.7235        -5995.704    -6026.777       31.073   246.3
0.7240        -5995.731    -6026.743       31.012   245.8
0.7245        -5995.751    -6026.708       30.957   245.4
0.7250        -5995.725    -6026.671       30.945   245.3
0.7255        -5995.733    -6026.628       30.895   244.9
0.7260        -5995.728    -6026.582       30.854   244.6
0.7265        -5995.672    -6026.535       30.863   244.6
0.7270        -5995.681    -6026.485       30.804   244.2
0.7275        -5995.759    -6026.433       30.674   243.1
0.7280        -5995.794    -6026.379       30.585   242.4
0.7285        -5995.875    -6026.323       30.448   241.3
0.7290        -5995.865    -6026.266       30.401   241.0
0.7295        -5995.858    -6026.207       30.348   240.6
0.7300        -5995.891    -6026.144       30.253   239.8
0.7305        -5995.854    -6026.079       30.225   239.6
0.7310        -5995.865    -6026.010       30.145   238.9
0.7315        -5995.945    -6025.940       29.994   237.8
0.7320        -5995.958    -6025.868       29.910   237.1
0.7325        -5995.980    -6025.796       29.816   236.3
0.7330        -5996.000    -6025.724       29.724   235.6
0.7335        -5995.965    -6025.651       29.686   235.3
0.7340        -5995.871    -6025.579       29.709   235.5
0.7345        -5995.815    -6025.508       29.693   235.4
0.7350        -5995.838    -6025.439       29.601   234.6
0.7355        -5995.807    -6025.371       29.564   234.3
0.7360        -5995.763    -6025.304       29.541   234.2
0.7365        -5995.749    -6025.239       29.490   233.8
0.7370        -5995.773    -6025.177       29.404   233.1
0.7375        -5995.722    -6025.118       29.395   233.0
0.7380        -5995.719    -6025.060       29.341   232.6
0.7385        -5995.746    -6025.005       29.259   231.9
0.7390        -5995.667    -6024.951       29.284   232.1
0.7395        -5995.766    -6024.900       29.134   230.9
0.7400        -5995.763    -6024.853       29.090   230.6
0.7405        -5995.784    -6024.812       29.027   230.1
0.7410        -5995.737    -6024.772       29.035   230.1
0.7415        -5995.728    -6024.735       29.008   229.9
0.7420        -5995.715    -6024.704       28.990   229.8
0.7425        -5995.630    -6024.681       29.051   230.3
0.7430        -5995.503    -6024.664       29.161   231.1
0.7435        -5995.529    -6024.652       29.123   230.8
0.7440        -5995.511    -6024.642       29.131   230.9
0.7445        -5995.447    -6024.633       29.186   231.3
0.7450        -5995.380    -6024.628       29.248   231.8
0.7455        -5995.390    -6024.625       29.235   231.7
0.7460        -5995.364    -6024.626       29.262   231.9
0.7465        -5995.362    -6024.631       29.269   232.0
0.7470        -5995.395    -6024.636       29.241   231.8
0.7475        -5995.340    -6024.642       29.302   232.3
0.7480        -5995.439    -6024.652       29.213   231.6
0.7485        -5995.386    -6024.663       29.277   232.1
0.7490        -5995.346    -6024.675       29.329   232.5
0.7495        -5995.407    -6024.687       29.280   232.1
0.7500        -5995.420    -6024.701       29.281   232.1
0.7505        -5995.395    -6024.714       29.320   232.4
0.7510        -5995.385    -6024.727       29.341   232.6
0.7515        -5995.354    -6024.738       29.384   232.9
0.7520        -5995.257    -6024.748       29.491   233.8
0.7525        -5995.227    -6024.757       29.530   234.1
0.7530        -5995.129    -6024.765       29.636   234.9
0.7535        -5995.092    -6024.773       29.681   235.3
0.7540        -5995.033    -6024.782       29.749   235.8
0.7545        -5994.930    -6024.790       29.860   236.7
0.7550        -5994.891    -6024.799       29.907   237.1
0.7555        -5994.928    -6024.806       29.878   236.8
0.7560        -5994.952    -6024.810       29.859   236.7
0.7565        -5994.950    -6024.814       29.864   236.7
0.7570        -5994.960    -6024.816       29.856   236.7
0.7575        -5994.908    -6024.818       29.909   237.1
0.7580        -5994.935    -6024.819       29.884   236.9
0.7585        -5994.961    -6024.819       29.859   236.7
0.7590        -5994.911    -6024.819       29.908   237.1
0.7595        -5994.884    -6024.817       29.932   237.3
0.7600        -5994.862    -6024.813       29.951   237.4
0.7605        -5994.963    -6024.808       29.845   236.6
0.7610        -5994.898    -6024.801       29.903   237.0
0.7615        -5994.833    -6024.794       29.960   237.5
0.7620        -5994.761    -6024.786       30.025   238.0
0.7625        -5994.804    -6024.777       29.974   237.6
0.7630        -5994.729    -6024.767       30.038   238.1
0.7635        -5994.751    -6024.754       30.004   237.8
0.7640        -5994.716    -6024.738       30.022   238.0
0.7645        -5994.685    -6024.720       30.035   238.1
0.7650        -5994.635    -6024.700       30.066   238.3
0.7655        -5994.611    -6024.678       30.067   238.3
0.7660        -5994.556    -6024.655       30.100   238.6
0.7665        -5994.575    -6024.632       30.057   238.2
0.7670        -5994.560    -6024.608       30.048   238.2
0.7675        -5994.483    -6024.581       30.098   238.6
0.7680        -5994.403    -6024.553       30.150   239.0
0.7685        -5994.454    -6024.520       30.066   238.3
0.7690        -5994.480    -6024.486       30.006   237.8
0.7695        -5994.405    -6024.450       30.045   238.2
0.7700        -5994.384    -6024.413       30.029   238.0
0.7705        -5994.296    -6024.376       30.079   238.4
0.7710        -5994.259    -6024.337       30.079   238.4
0.7715        -5994.221    -6024.298       30.077   238.4
0.7720        -5994.103    -6024.258       30.155   239.0
0.7725        -5994.081    -6024.218       30.137   238.9
0.7730        -5994.057    -6024.178       30.122   238.8
0.7735        -5994.073    -6024.140       30.067   238.3
0.7740        -5993.980    -6024.100       30.120   238.7
0.7745        -5993.993    -6024.059       30.066   238.3
0.7750        -5994.042    -6024.018       29.976   237.6
0.7755        -5993.980    -6023.978       29.998   237.8
0.7760        -5993.972    -6023.939       29.967   237.5
0.7765        -5994.010    -6023.902       29.892   236.9
0.7770        -5993.948    -6023.865       29.918   237.1
0.7775        -5993.904    -6023.830       29.926   237.2
0.7780        -5993.889    -6023.794       29.905   237.0
0.7785        -5993.946    -6023.759       29.813   236.3
0.7790        -5993.902    -6023.728       29.826   236.4
0.7795        -5993.913    -6023.699       29.786   236.1
0.7800        -5994.030    -6023.673       29.642   235.0
0.7805        -5994.012    -6023.649       29.637   234.9
0.7810        -5994.044    -6023.628       29.584   234.5
0.7815        -5994.090    -6023.608       29.519   234.0
0.7820        -5993.917    -6023.592       29.675   235.2
0.7825        -5993.892    -6023.579       29.687   235.3
0.7830        -5993.751    -6023.569       29.818   236.4
0.7835        -5993.753    -6023.561       29.808   236.3
0.7840        -5993.636    -6023.556       29.920   237.2
0.7845        -5993.642    -6023.551       29.909   237.1
0.7850        -5993.745    -6023.548       29.803   236.2
0.7855        -5993.749    -6023.548       29.799   236.2
0.7860        -5993.684    -6023.549       29.866   236.7
0.7865        -5993.744    -6023.553       29.809   236.3
0.7870        -5993.689    -6023.558       29.869   236.8
