Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.0365        -5977.735    -6014.828       37.093   294.3
3.0370        -5977.586    -6014.862       37.277   295.8
3.0375        -5977.505    -6014.892       37.387   296.7
3.0380        -5977.385    -6014.920       37.535   297.8
3.0385        -5977.396    -6014.944       37.549   297.9
3.0390        -5977.401    -6014.963       37.562   298.0
3.0395        -5977.501    -6014.980       37.478   297.4
3.0400        -5977.533    -6014.992       37.459   297.2
3.0405        -5977.507    -6014.998       37.492   297.5
3.0410        -5977.457    -6015.001       37.544   297.9
3.0415        -5977.403    -6014.999       37.596   298.3
3.0420        -5977.351    -6014.993       37.642   298.7
3.0425        -5977.223    -6014.981       37.758   299.6
3.0430        -5977.230    -6014.965       37.735   299.4
3.0435        -5977.242    -6014.945       37.703   299.2
3.0440        -5977.251    -6014.922       37.672   298.9
3.0445        -5977.261    -6014.896       37.635   298.6
3.0450        -5977.397    -6014.866       37.468   297.3
3.0455        -5977.361    -6014.830       37.469   297.3
3.0460        -5977.489    -6014.790       37.301   296.0
3.0465        -5977.505    -6014.747       37.242   295.5
3.0470        -5977.488    -6014.700       37.211   295.3
3.0475        -5977.441    -6014.648       37.207   295.2
3.0480        -5977.431    -6014.596       37.165   294.9
3.0485        -5977.395    -6014.545       37.149   294.8
3.0490        -5977.443    -6014.492       37.050   294.0
3.0495        -5977.407    -6014.439       37.032   293.8
3.0500        -5977.373    -6014.384       37.012   293.7
3.0505        -5977.328    -6014.329       37.001   293.6
3.0510        -5977.220    -6014.273       37.053   294.0
3.0515        -5977.213    -6014.217       37.004   293.6
3.0520        -5977.160    -6014.159       36.999   293.6
3.0525        -5977.066    -6014.101       37.035   293.9
3.0530        -5977.132    -6014.041       36.909   292.9
3.0535        -5977.014    -6013.983       36.969   293.3
3.0540        -5976.930    -6013.923       36.993   293.5
3.0545        -5976.869    -6013.863       36.994   293.5
3.0550        -5976.967    -6013.801       36.835   292.3
3.0555        -5977.014    -6013.740       36.726   291.4
3.0560        -5977.163    -6013.681       36.518   289.8
3.0565        -5977.194    -6013.622       36.428   289.0
3.0570        -5977.272    -6013.564       36.292   288.0
3.0575        -5977.220    -6013.509       36.289   287.9
3.0580        -5977.170    -6013.456       36.285   287.9
3.0585        -5976.982    -6013.403       36.421   289.0
3.0590        -5977.002    -6013.349       36.347   288.4
3.0595        -5977.056    -6013.297       36.241   287.6
3.0600        -5977.126    -6013.247       36.122   286.6
3.0605        -5977.120    -6013.201       36.081   286.3
3.0610        -5977.086    -6013.157       36.072   286.2
3.0615        -5977.166    -6013.118       35.951   285.3
3.0620        -5977.067    -6013.081       36.014   285.8
3.0625        -5977.028    -6013.050       36.022   285.8
3.0630        -5977.058    -6013.023       35.965   285.4
3.0635        -5977.091    -6013.001       35.910   284.9
3.0640        -5977.092    -6012.983       35.890   284.8
3.0645        -5977.141    -6012.968       35.827   284.3
3.0650        -5977.105    -6012.962       35.857   284.5
3.0655        -5977.128    -6012.961       35.833   284.3
3.0660        -5977.172    -6012.967       35.795   284.0
3.0665        -5977.167    -6012.979       35.811   284.2
3.0670        -5977.126    -6012.994       35.868   284.6
3.0675        -5977.154    -6013.017       35.863   284.6
3.0680        -5977.023    -6013.047       36.024   285.8
3.0685        -5977.015    -6013.084       36.069   286.2
3.0690        -5977.065    -6013.126       36.061   286.1
3.0695        -5977.125    -6013.173       36.048   286.0
3.0700        -5977.115    -6013.225       36.111   286.5
3.0705        -5977.076    -6013.282       36.206   287.3
3.0710        -5977.171    -6013.342       36.172   287.0
3.0715        -5977.191    -6013.407       36.216   287.4
3.0720        -5977.211    -6013.475       36.264   287.7
3.0725        -5977.208    -6013.546       36.338   288.3
3.0730        -5977.275    -6013.619       36.344   288.4
3.0735        -5977.291    -6013.694       36.403   288.8
3.0740        -5977.245    -6013.772       36.526   289.8
3.0745        -5977.221    -6013.853       36.633   290.7
3.0750        -5977.216    -6013.937       36.721   291.4
3.0755        -5977.145    -6014.021       36.876   292.6
3.0760        -5977.155    -6014.102       36.947   293.2
3.0765        -5976.985    -6014.180       37.195   295.1
3.0770        -5976.977    -6014.257       37.281   295.8
3.0775        -5977.019    -6014.331       37.312   296.1
3.0780        -5976.979    -6014.400       37.421   296.9
3.0785        -5976.956    -6014.463       37.507   297.6
3.0790        -5977.009    -6014.521       37.512   297.6
3.0795        -5977.044    -6014.574       37.529   297.8
3.0800        -5977.057    -6014.620       37.563   298.1
3.0805        -5977.057    -6014.663       37.606   298.4
3.0810        -5977.013    -6014.699       37.687   299.0
3.0815        -5977.029    -6014.730       37.701   299.1
3.0820        -5976.990    -6014.755       37.765   299.7
3.0825        -5977.005    -6014.774       37.770   299.7
3.0830        -5976.978    -6014.787       37.810   300.0
3.0835        -5976.978    -6014.794       37.816   300.1
3.0840        -5976.928    -6014.797       37.869   300.5
3.0845        -5976.781    -6014.794       38.013   301.6
3.0850        -5976.717    -6014.782       38.066   302.0
3.0855        -5976.860    -6014.766       37.906   300.8
3.0860        -5976.810    -6014.745       37.935   301.0
3.0865        -5976.854    -6014.723       37.868   300.5
3.0870        -5976.868    -6014.695       37.827   300.1
3.0875        -5976.828    -6014.662       37.834   300.2
3.0880        -5976.786    -6014.627       37.841   300.3
3.0885        -5976.716    -6014.586       37.870   300.5
3.0890        -5976.848    -6014.542       37.694   299.1
3.0895        -5976.829    -6014.494       37.665   298.9
3.0900        -5976.883    -6014.444       37.561   298.0
3.0905        -5976.945    -6014.391       37.446   297.1
3.0910        -5976.985    -6014.334       37.349   296.4
3.0915        -5976.968    -6014.278       37.310   296.0
3.0920        -5977.011    -6014.221       37.210   295.3
3.0925        -5977.210    -6014.168       36.958   293.2
3.0930        -5977.222    -6014.117       36.895   292.8
3.0935        -5977.191    -6014.068       36.877   292.6
3.0940        -5977.244    -6014.021       36.777   291.8
3.0945        -5977.177    -6013.974       36.797   292.0
3.0950        -5977.137    -6013.928       36.791   291.9
3.0955        -5977.168    -6013.888       36.720   291.4
3.0960        -5977.080    -6013.852       36.773   291.8
3.0965        -5977.027    -6013.821       36.793   291.9
3.0970        -5977.082    -6013.794       36.712   291.3
3.0975        -5977.052    -6013.773       36.721   291.4
3.0980        -5977.072    -6013.755       36.683   291.1
3.0985        -5977.010    -6013.743       36.733   291.5
3.0990        -5977.200    -6013.736       36.536   289.9
3.0995        -5977.194    -6013.734       36.540   289.9
3.1000        -5977.227    -6013.740       36.513   289.7
3.1005        -5977.140    -6013.752       36.613   290.5
3.1010        -5977.203    -6013.770       36.567   290.2
3.1015        -5977.105    -6013.792       36.686   291.1
3.1020        -5977.187    -6013.819       36.632   290.7
3.1025        -5977.148    -6013.852       36.704   291.2
3.1030        -5977.186    -6013.888       36.702   291.2
3.1035        -5977.146    -6013.926       36.780   291.8
3.1040        -5977.126    -6013.966       36.840   292.3
3.1045        -5977.117    -6014.011       36.894   292.7
3.1050        -5977.134    -6014.062       36.928   293.0
3.1055        -5977.256    -6014.115       36.859   292.5
3.1060        -5977.204    -6014.169       36.965   293.3
3.1065        -5977.240    -6014.225       36.986   293.5
3.1070        -5977.195    -6014.284       37.089   294.3
3.1075        -5977.196    -6014.342       37.146   294.7
3.1080        -5977.167    -6014.399       37.232   295.4
3.1085        -5977.125    -6014.456       37.330   296.2
3.1090        -5977.123    -6014.513       37.390   296.7
3.1095        -5977.150    -6014.570       37.420   296.9
3.1100        -5977.165    -6014.625       37.461   297.2
3.1105        -5977.262    -6014.681       37.418   296.9
3.1110        -5977.314    -6014.733       37.420   296.9
3.1115        -5977.389    -6014.785       37.396   296.7
3.1120        -5977.331    -6014.835       37.504   297.6
3.1125        -5977.405    -6014.883       37.478   297.4
3.1130        -5977.448    -6014.927       37.479   297.4
3.1135        -5977.521    -6014.966       37.445   297.1
3.1140        -5977.601    -6015.001       37.401   296.8
3.1145        -5977.630    -6015.034       37.404   296.8
3.1150        -5977.679    -6015.064       37.384   296.6
3.1155        -5977.727    -6015.091       37.363   296.5
3.1160        -5977.750    -6015.114       37.364   296.5
3.1165        -5977.656    -6015.135       37.479   297.4
3.1170        -5977.653    -6015.152       37.500   297.5
3.1175        -5977.689    -6015.167       37.478   297.4
3.1180        -5977.774    -6015.180       37.406   296.8
3.1185        -5977.793    -6015.191       37.399   296.7
3.1190        -5977.752    -6015.199       37.447   297.1
3.1195        -5977.750    -6015.203       37.453   297.2
3.1200        -5977.775    -6015.202       37.427   297.0
3.1205        -5977.698    -6015.198       37.501   297.6
3.1210        -5977.617    -6015.192       37.575   298.1
3.1215        -5977.645    -6015.183       37.538   297.9
3.1220        -5977.590    -6015.173       37.583   298.2
3.1225        -5977.621    -6015.161       37.540   297.9
3.1230        -5977.622    -6015.147       37.525   297.7
3.1235        -5977.722    -6015.132       37.410   296.8
3.1240        -5977.764    -6015.117       37.354   296.4
3.1245        -5977.793    -6015.104       37.311   296.1
3.1250        -5977.849    -6015.095       37.246   295.5
3.1255        -5977.809    -6015.089       37.280   295.8
3.1260        -5977.681    -6015.084       37.404   296.8
3.1265        -5977.672    -6015.082       37.410   296.8
3.1270        -5977.624    -6015.082       37.458   297.2
3.1275        -5977.644    -6015.084       37.440   297.1
3.1280        -5977.662    -6015.087       37.425   297.0
3.1285        -5977.783    -6015.091       37.309   296.0
3.1290        -5977.722    -6015.096       37.373   296.5
3.1295        -5977.790    -6015.100       37.310   296.0
3.1300        -5977.814    -6015.104       37.290   295.9
3.1305        -5977.823    -6015.107       37.284   295.8
3.1310        -5977.664    -6015.110       37.446   297.1
3.1315        -5977.698    -6015.113       37.415   296.9
3.1320        -5977.755    -6015.117       37.362   296.5
3.1325        -5977.706    -6015.122       37.416   296.9
3.1330        -5977.753    -6015.127       37.374   296.5
3.1335        -5977.696    -6015.130       37.433   297.0
3.1340        -5977.743    -6015.128       37.386   296.6
3.1345        -5977.783    -6015.125       37.342   296.3
3.1350        -5977.815    -6015.119       37.303   296.0
3.1355        -5977.804    -6015.110       37.305   296.0
3.1360        -5977.788    -6015.095       37.307   296.0
3.1365        -5977.870    -6015.076       37.206   295.2
3.1370        -5977.942    -6015.054       37.112   294.5
3.1375        -5978.019    -6015.028       37.010   293.7
3.1380        -5978.034    -6015.001       36.967   293.3
3.1385        -5978.058    -6014.972       36.915   292.9
3.1390        -5978.000    -6014.940       36.940   293.1
3.1395        -5977.999    -6014.904       36.905   292.8
3.1400        -5977.930    -6014.866       36.936   293.1
3.1405        -5977.964    -6014.825       36.861   292.5
3.1410        -5977.960    -6014.781       36.821   292.2
3.1415        -5977.965    -6014.736       36.771   291.8
3.1420        -5977.959    -6014.690       36.731   291.5
3.1425        -5977.971    -6014.645       36.675   291.0
3.1430        -5977.917    -6014.600       36.682   291.1
3.1435        -5977.993    -6014.553       36.560   290.1
3.1440        -5977.983    -6014.505       36.522   289.8
3.1445        -5977.921    -6014.455       36.534   289.9
3.1450        -5977.927    -6014.405       36.478   289.4
